Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,1.321700,1.325600,1.320300,1.321500,1.321500,0
2018-05-25,1.321000,1.324400,1.317300,1.320660,1.320660,0
2018-05-28,1.323300,1.325300,1.318900,1.323300,1.323300,0
2018-05-29,1.325100,1.331520,1.323800,1.324900,1.324900,0
2018-05-30,1.336100,1.336300,1.320200,1.336600,1.336600,0
2018-05-31,1.320640,1.323820,1.317000,1.320800,1.320800,0
2018-06-01,1.322500,1.329900,1.321160,1.322380,1.322380,0
2018-06-04,1.321140,1.321140,1.304390,1.321210,1.321210,0
2018-06-05,1.306700,1.316570,1.306200,1.306500,1.306500,0
2018-06-06,1.311500,1.311600,1.302400,1.311540,1.311540,0
2018-06-07,1.304900,1.311000,1.303300,1.304500,1.304500,0
2018-06-08,1.313270,1.322500,1.311100,1.313300,1.313300,0
2018-06-11,1.315440,1.316430,1.311900,1.315460,1.315460,0
2018-06-12,1.314960,1.318100,1.311500,1.314990,1.314990,0
2018-06-13,1.320300,1.323200,1.313900,1.320000,1.320000,0
2018-06-14,1.321300,1.331500,1.320100,1.320880,1.320880,0
2018-06-15,1.339580,1.342910,1.336900,1.339500,1.339500,0
2018-06-18,1.344140,1.348100,1.341500,1.344100,1.344100,0
2018-06-19,1.350400,1.360800,1.346700,1.350700,1.350700,0
2018-06-20,1.353000,1.356740,1.349700,1.353500,1.353500,0
2018-06-21,1.356500,1.361200,1.352800,1.356100,1.356100,0
2018-06-22,1.355400,1.355550,1.343700,1.355200,1.355200,0
2018-06-25,1.344400,1.351630,1.343900,1.344380,1.344380,0
2018-06-26,1.349700,1.354600,1.346800,1.349600,1.349600,0
2018-06-27,1.353000,1.358200,1.349960,1.352870,1.352870,0
2018-06-28,1.362050,1.364200,1.358100,1.361800,1.361800,0
2018-06-29,1.361100,1.363100,1.351000,1.361200,1.361200,0
2018-07-02,1.351600,1.367400,1.351500,1.351600,1.351600,0
2018-07-03,1.362700,1.366640,1.350600,1.362600,1.362600,0
2018-07-04,1.355300,1.355800,1.347300,1.355300,1.355300,0
2018-07-05,1.355300,1.358180,1.349800,1.354700,1.354700,0
2018-07-06,1.353700,1.355400,1.343360,1.353800,1.353800,0
2018-07-09,1.344800,1.344800,1.336170,1.344750,1.344750,0
2018-07-10,1.338600,1.345700,1.336200,1.338600,1.338600,0
2018-07-11,1.348160,1.354300,1.346060,1.348800,1.348800,0
2018-07-12,1.357700,1.358340,1.347780,1.357610,1.357610,0
2018-07-13,1.350070,1.357000,1.347200,1.350100,1.350100,0
2018-07-16,1.347930,1.349450,1.343500,1.347500,1.347500,0
2018-07-17,1.348800,1.353700,1.344400,1.348670,1.348670,0
2018-07-18,1.355200,1.361620,1.352070,1.355490,1.355490,0
2018-07-19,1.351000,1.365340,1.344100,1.351550,1.351550,0
2018-07-20,1.358100,1.366000,1.347200,1.358180,1.358180,0
2018-07-23,1.345330,1.355640,1.344940,1.345350,1.345350,0
2018-07-24,1.355000,1.358460,1.345200,1.355000,1.355000,0
2018-07-25,1.346420,1.352700,1.344000,1.346580,1.346580,0
2018-07-26,1.340400,1.355100,1.339800,1.340590,1.340590,0
2018-07-27,1.354400,1.356740,1.348400,1.355000,1.355000,0
2018-07-30,1.351300,1.353670,1.348800,1.351200,1.351200,0
2018-07-31,1.349640,1.350510,1.343700,1.350020,1.350020,0
2018-08-01,1.347980,1.351480,1.346800,1.347800,1.347800,0
2018-08-02,1.350290,1.359360,1.349490,1.350290,1.350290,0
2018-08-03,1.358730,1.360770,1.349300,1.358680,1.358680,0
2018-08-06,1.352370,1.355800,1.350300,1.352100,1.352100,0
2018-08-07,1.353900,1.354100,1.343900,1.354000,1.354000,0
2018-08-08,1.346600,1.354110,1.344800,1.346900,1.346900,0
2018-08-09,1.346510,1.352650,1.341700,1.346300,1.346300,0
2018-08-10,1.356200,1.372600,1.355600,1.356400,1.356400,0
2018-08-13,1.372190,1.376780,1.371200,1.372100,1.372100,0
2018-08-14,1.376610,1.381620,1.372900,1.375900,1.375900,0
2018-08-15,1.381600,1.388300,1.381600,1.382000,1.382000,0
2018-08-16,1.381800,1.383500,1.372300,1.382420,1.382420,0
2018-08-17,1.377200,1.378300,1.371700,1.377500,1.377500,0
2018-08-20,1.368200,1.370520,1.366400,1.368330,1.368330,0
2018-08-21,1.363100,1.363440,1.357600,1.363050,1.363050,0
2018-08-22,1.358330,1.363300,1.357700,1.358730,1.358730,0
2018-08-23,1.363500,1.376900,1.363500,1.363700,1.363700,0
2018-08-24,1.380400,1.381410,1.361600,1.380600,1.380600,0
2018-08-27,1.361900,1.368200,1.360500,1.361640,1.361640,0
2018-08-28,1.360600,1.365640,1.358000,1.360800,1.360800,0
2018-08-29,1.361100,1.374200,1.360400,1.362200,1.362200,0
2018-08-30,1.367780,1.377050,1.367780,1.367630,1.367630,0
2018-08-31,1.377100,1.390800,1.376500,1.377100,1.377100,0
2018-09-03,1.390990,1.394700,1.384300,1.390200,1.390200,0
2018-09-04,1.387700,1.396780,1.382000,1.387300,1.387300,0
2018-09-05,1.391700,1.399000,1.385400,1.392100,1.392100,0
2018-09-06,1.389630,1.395200,1.386800,1.389640,1.389640,0
2018-09-07,1.390700,1.402900,1.390360,1.390700,1.390700,0
2018-09-10,1.405700,1.408470,1.401700,1.404900,1.404900,0
2018-09-11,1.406700,1.411200,1.402500,1.406500,1.406500,0
2018-09-12,1.406100,1.409600,1.392600,1.406330,1.406330,0
2018-09-13,1.394600,1.394990,1.383100,1.394580,1.394580,0
2018-09-14,1.391400,1.394450,1.385600,1.391200,1.391200,0
2018-09-17,1.400050,1.400050,1.389400,1.399400,1.399400,0
2018-09-18,1.399600,1.399600,1.384800,1.399400,1.399400,0
2018-09-19,1.384100,1.386000,1.374700,1.383890,1.383890,0
2018-09-20,1.377510,1.378320,1.371700,1.377500,1.377500,0
2018-09-21,1.372300,1.376370,1.369300,1.372400,1.372400,0
2018-09-24,1.373600,1.378700,1.373100,1.373900,1.373900,0
2018-09-25,1.378820,1.381800,1.376700,1.378700,1.378700,0
2018-09-26,1.379600,1.381000,1.372700,1.379500,1.379500,0
2018-09-27,1.378300,1.386900,1.375700,1.377810,1.377810,0
2018-09-28,1.387770,1.388000,1.380800,1.387900,1.387900,0
2018-10-01,1.384470,1.387410,1.383500,1.384290,1.384290,0
2018-10-02,1.383490,1.396000,1.381700,1.383400,1.383400,0
2018-10-03,1.391400,1.401400,1.389700,1.391300,1.391300,0
2018-10-04,1.409110,1.415090,1.407900,1.409200,1.409200,0
2018-10-05,1.412300,1.418860,1.411110,1.412230,1.412230,0
2018-10-08,1.417600,1.419830,1.412800,1.417860,1.417860,0
2018-10-09,1.413800,1.417500,1.409200,1.413700,1.413700,0
2018-10-10,1.405720,1.410800,1.402100,1.405500,1.405500,0
2018-10-11,1.415400,1.416300,1.402900,1.415600,1.415600,0
2018-10-12,1.403630,1.406070,1.400870,1.403600,1.403600,0
2018-10-15,1.407120,1.408600,1.399100,1.406900,1.406900,0
2018-10-16,1.401100,1.405840,1.398300,1.401460,1.401460,0
2018-10-17,1.400600,1.406000,1.396710,1.400730,1.400730,0
2018-10-18,1.406300,1.406300,1.398200,1.406270,1.406270,0
2018-10-19,1.409340,1.410220,1.398600,1.409000,1.409000,0
2018-10-22,1.405300,1.411600,1.403300,1.405820,1.405820,0
2018-10-23,1.414100,1.417210,1.410200,1.413890,1.413890,0
2018-10-24,1.409820,1.414700,1.406900,1.410200,1.410200,0
2018-10-25,1.415800,1.416900,1.408400,1.415830,1.415830,0
2018-10-26,1.412550,1.424100,1.410600,1.412200,1.412200,0
2018-10-29,1.408930,1.413630,1.406690,1.408900,1.408900,0
2018-10-30,1.415600,1.416510,1.404400,1.415770,1.415770,0
2018-10-31,1.408610,1.413500,1.407220,1.408600,1.408600,0
2018-11-01,1.411800,1.412270,1.387000,1.411800,1.411800,0
2018-11-02,1.388020,1.390100,1.377600,1.387900,1.387900,0
2018-11-05,1.389260,1.392000,1.385400,1.389220,1.389220,0
2018-11-06,1.386500,1.387560,1.381100,1.386400,1.386400,0
2018-11-07,1.380720,1.386100,1.369500,1.380530,1.380530,0
2018-11-08,1.374440,1.376350,1.369690,1.374400,1.374400,0
2018-11-09,1.376300,1.384200,1.375300,1.376120,1.376120,0
2018-11-12,1.383680,1.391100,1.381400,1.383700,1.383700,0
2018-11-13,1.394000,1.395500,1.384400,1.393600,1.393600,0
2018-11-14,1.382900,1.391000,1.381620,1.382860,1.382860,0
2018-11-15,1.382300,1.382420,1.370300,1.382200,1.382200,0
2018-11-16,1.375160,1.379140,1.366140,1.375200,1.375200,0
2018-11-19,1.366100,1.372330,1.364800,1.366500,1.366500,0
2018-11-20,1.370480,1.382530,1.369500,1.370800,1.370800,0
2018-11-21,1.385580,1.386800,1.374000,1.385700,1.385700,0
2018-11-22,1.376990,1.381980,1.375500,1.377000,1.377000,0
2018-11-23,1.379000,1.385040,1.378000,1.379270,1.379270,0
2018-11-26,1.382500,1.383900,1.374200,1.382400,1.382400,0
2018-11-27,1.384100,1.387900,1.375600,1.384370,1.384370,0
2018-11-28,1.383280,1.384540,1.379500,1.383200,1.383200,0
2018-11-29,1.368900,1.370630,1.361500,1.369390,1.369390,0
2018-11-30,1.365600,1.372500,1.364800,1.365770,1.365770,0
2018-12-03,1.356200,1.360700,1.352600,1.356280,1.356280,0
2018-12-04,1.359500,1.360640,1.352600,1.359270,1.359270,0
2018-12-05,1.361100,1.377320,1.359600,1.361300,1.361300,0
2018-12-06,1.376700,1.390010,1.376700,1.376200,1.376200,0
2018-12-07,1.382360,1.387640,1.381000,1.382900,1.382900,0
2018-12-10,1.392060,1.392510,1.383500,1.391800,1.391800,0
2018-12-11,1.390200,1.391600,1.383700,1.390630,1.390630,0
2018-12-12,1.386370,1.388300,1.382520,1.386400,1.386400,0
2018-12-13,1.386200,1.386400,1.379900,1.384800,1.384800,0
2018-12-14,1.384600,1.398030,1.383410,1.384100,1.384100,0
2018-12-17,1.393600,1.394700,1.391340,1.393600,1.393600,0
2018-12-18,1.392800,1.394430,1.387700,1.393300,1.393300,0
2018-12-19,1.390840,1.394530,1.388500,1.391200,1.391200,0
2018-12-20,1.405760,1.411000,1.398720,1.405700,1.405700,0
2018-12-21,1.404900,1.414000,1.403900,1.405300,1.405300,0
2018-12-24,1.418640,1.419330,1.414400,1.418400,1.418400,0
2018-12-25,1.418900,1.421200,1.412900,1.418000,1.418000,0
2018-12-26,1.418600,1.421810,1.414000,1.419220,1.419220,0
2018-12-27,1.413850,1.424900,1.412900,1.413470,1.413470,0
2018-12-28,1.421600,1.422290,1.414600,1.421400,1.421400,0
2018-12-31,1.419800,1.421200,1.413800,1.419500,1.419500,0
2019-01-01,1.420100,1.425500,1.406400,1.420100,1.420100,0
2019-01-02,1.419000,1.431700,1.418800,1.418860,1.418860,0
2019-01-03,1.445070,1.445200,1.424600,1.445300,1.445300,0
2019-01-04,1.427100,1.429600,1.406000,1.427300,1.427300,0
2019-01-07,1.403300,1.405380,1.399800,1.403750,1.403750,0
2019-01-08,1.399380,1.404910,1.398400,1.399400,1.399400,0
2019-01-09,1.396200,1.399800,1.390000,1.396000,1.396000,0
2019-01-10,1.393440,1.399300,1.389300,1.393600,1.393600,0
2019-01-11,1.390700,1.392200,1.382200,1.391400,1.391400,0
2019-01-14,1.388300,1.393300,1.385580,1.387900,1.387900,0
2019-01-15,1.388680,1.391710,1.383900,1.389000,1.389000,0
2019-01-16,1.387600,1.396100,1.386600,1.387410,1.387410,0
2019-01-17,1.394720,1.399100,1.393500,1.394100,1.394100,0
2019-01-18,1.390600,1.395000,1.387900,1.390760,1.390760,0
2019-01-21,1.396000,1.400440,1.393000,1.395900,1.395900,0
2019-01-22,1.396800,1.404000,1.396500,1.396860,1.396860,0
2019-01-23,1.404200,1.404400,1.399400,1.404080,1.404080,0
2019-01-24,1.399110,1.411300,1.395300,1.399000,1.399000,0
2019-01-25,1.410600,1.413030,1.393300,1.410200,1.410200,0
2019-01-28,1.392800,1.395800,1.387700,1.392870,1.392870,0
2019-01-29,1.395480,1.400640,1.393500,1.395480,1.395480,0
2019-01-30,1.397000,1.398400,1.387700,1.396800,1.396800,0
2019-01-31,1.378590,1.379900,1.370840,1.378420,1.378420,0
2019-02-01,1.375100,1.381800,1.372900,1.375200,1.375200,0
2019-02-04,1.379390,1.386600,1.378500,1.379500,1.379500,0
2019-02-05,1.386160,1.389760,1.376100,1.386190,1.386190,0
2019-02-06,1.380500,1.403960,1.379700,1.380500,1.380500,0
2019-02-07,1.405910,1.410100,1.404500,1.406480,1.406480,0
2019-02-08,1.409580,1.416200,1.408100,1.409360,1.409360,0
2019-02-11,1.408430,1.416300,1.406960,1.408100,1.408100,0
2019-02-12,1.415600,1.417300,1.408600,1.415730,1.415730,0
2019-02-13,1.407900,1.409900,1.401200,1.407500,1.407500,0
2019-02-14,1.410160,1.412500,1.401900,1.410000,1.410000,0
2019-02-15,1.407580,1.412110,1.403500,1.407800,1.407800,0
2019-02-18,1.399660,1.403410,1.396500,1.399500,1.399500,0
2019-02-19,1.402400,1.407600,1.398600,1.402100,1.402100,0
2019-02-20,1.394900,1.400100,1.392890,1.395300,1.395300,0
2019-02-21,1.394500,1.412950,1.387200,1.394700,1.394700,0
2019-02-22,1.407040,1.411400,1.400200,1.406700,1.406700,0
2019-02-25,1.397430,1.401500,1.391900,1.396800,1.396800,0
2019-02-26,1.394100,1.400100,1.391800,1.393900,1.393900,0
2019-02-27,1.389990,1.402600,1.389500,1.390050,1.390050,0
2019-02-28,1.399400,1.409000,1.395520,1.398900,1.398900,0
2019-03-01,1.408410,1.412500,1.403700,1.407900,1.407900,0
2019-03-04,1.408600,1.413200,1.408300,1.408390,1.408390,0
2019-03-05,1.410200,1.416400,1.410000,1.410000,1.410000,0
2019-03-06,1.410700,1.423990,1.410120,1.410950,1.410950,0
2019-03-07,1.421900,1.423770,1.417800,1.421500,1.421500,0
2019-03-08,1.424060,1.427780,1.417800,1.423800,1.423800,0
2019-03-11,1.421080,1.423060,1.415000,1.420600,1.420600,0
2019-03-12,1.414030,1.416050,1.409800,1.413750,1.413750,0
2019-03-13,1.415800,1.418400,1.410700,1.415600,1.415600,0
2019-03-14,1.411170,1.420000,1.411000,1.411000,1.411000,0
2019-03-15,1.414500,1.414900,1.409000,1.414800,1.414800,0
2019-03-18,1.411600,1.415700,1.404100,1.411850,1.411850,0
2019-03-19,1.408810,1.409880,1.405700,1.408500,1.408500,0
2019-03-20,1.410800,1.416790,1.407700,1.410500,1.410500,0
2019-03-21,1.401300,1.407820,1.395100,1.401500,1.401500,0
2019-03-22,1.406900,1.413170,1.405300,1.406900,1.406900,0
2019-03-25,1.412250,1.415200,1.404900,1.411800,1.411800,0
2019-03-26,1.405700,1.405700,1.399000,1.405260,1.405260,0
2019-03-27,1.401100,1.414500,1.400600,1.401150,1.401150,0
2019-03-28,1.412600,1.414100,1.406900,1.411530,1.411530,0
2019-03-29,1.411900,1.413070,1.407500,1.411800,1.411800,0
2019-04-01,1.405800,1.406600,1.402100,1.405700,1.405700,0
2019-04-02,1.406300,1.417600,1.405300,1.406490,1.406490,0
2019-04-03,1.417200,1.417400,1.403100,1.416750,1.416750,0
2019-04-04,1.404900,1.408700,1.402700,1.404990,1.404990,0
2019-04-05,1.406500,1.409820,1.402100,1.406400,1.406400,0
2019-04-08,1.408100,1.410700,1.402700,1.408100,1.408100,0
2019-04-09,1.404200,1.404200,1.397600,1.404180,1.404180,0
2019-04-10,1.402840,1.406350,1.396590,1.402700,1.402700,0
2019-04-11,1.395500,1.403250,1.394900,1.395300,1.395300,0
2019-04-12,1.404300,1.405150,1.390400,1.404000,1.404000,0
2019-04-15,1.393900,1.395710,1.392370,1.394100,1.394100,0
2019-04-16,1.393500,1.400400,1.392600,1.393500,1.393500,0
2019-04-17,1.395710,1.397190,1.387800,1.395690,1.395690,0
2019-04-18,1.393920,1.399100,1.390010,1.393900,1.393900,0
2019-04-19,1.399130,1.399400,1.396300,1.399000,1.399000,0
2019-04-22,1.399000,1.402720,1.398200,1.398400,1.398400,0
2019-04-23,1.402400,1.412100,1.401700,1.401100,1.401100,0
2019-04-24,1.409010,1.423900,1.408590,1.409110,1.409110,0
2019-04-25,1.425800,1.430600,1.423500,1.425600,1.425600,0
2019-04-26,1.425100,1.426900,1.416270,1.424950,1.424950,0
2019-04-29,1.419400,1.420500,1.415600,1.419590,1.419590,0
2019-04-30,1.417470,1.421950,1.414900,1.417400,1.417400,0
2019-05-01,1.418700,1.421280,1.415600,1.418180,1.418180,0
2019-05-02,1.425900,1.429410,1.422500,1.425600,1.425600,0
2019-05-03,1.429900,1.431170,1.423500,1.429500,1.429500,0
2019-05-06,1.434190,1.436060,1.428370,1.434040,1.434040,0
2019-05-07,1.429700,1.430700,1.418700,1.430100,1.430100,0
2019-05-08,1.426840,1.429500,1.423100,1.426840,1.426840,0
2019-05-09,1.430120,1.435670,1.429400,1.429600,1.429600,0
2019-05-10,1.430800,1.431430,1.424700,1.431210,1.431210,0
2019-05-13,1.431990,1.439910,1.431200,1.431620,1.431620,0
2019-05-14,1.439800,1.441800,1.436900,1.439700,1.439700,0
2019-05-15,1.441300,1.446030,1.441300,1.441100,1.441100,0
2019-05-16,1.443900,1.449100,1.442300,1.443600,1.443600,0
2019-05-17,1.451000,1.455300,1.449500,1.450700,1.450700,0
2019-05-20,1.449020,1.449150,1.442000,1.448600,1.448600,0
2019-05-21,1.444750,1.456200,1.444000,1.444960,1.444960,0
2019-05-22,null,null,null,null,null,null
2019-05-23,1.453800,1.456520,1.449700,1.454000,1.454000,0
2019-05-24,1.449400,1.453020,1.444300,1.449360,1.449360,0
2019-05-27,1.443020,1.446000,1.440900,1.442400,1.442400,0
2019-05-28,1.445070,1.445700,1.441800,1.445100,1.445100,0
2019-05-29,1.443750,1.448100,1.442400,1.443800,1.443800,0
2019-05-30,1.445210,1.449000,1.441500,1.445420,1.445420,0
2019-05-31,1.448200,1.448750,1.440100,1.448000,1.448000,0
2019-06-03,1.443290,1.443330,1.435400,1.443080,1.443080,0
2019-06-04,1.434640,1.435870,1.429900,1.434300,1.434300,0
2019-06-05,1.430270,1.434100,1.426900,1.430330,1.430330,0
2019-06-06,1.434560,1.435800,1.430100,1.434500,1.434500,0
2019-06-07,1.433900,1.435790,1.424160,1.433600,1.433600,0
2019-06-10,1.429370,1.436700,1.428400,1.429410,1.429410,0
2019-06-11,1.436250,1.439200,1.435500,1.436550,1.436550,0
2019-06-12,1.436600,1.440400,1.436200,1.436600,1.436600,0
2019-06-13,1.443100,1.448770,1.441300,1.442900,1.442900,0
2019-06-14,1.446800,1.455300,1.445900,1.446500,1.446500,0
2019-06-17,1.454000,1.459640,1.452400,1.453720,1.453720,0
2019-06-18,1.459400,1.463460,1.453300,1.459000,1.459000,0
2019-06-19,1.453100,1.458500,1.452000,1.453400,1.453400,0
2019-06-20,1.452400,1.452640,1.441970,1.452330,1.452330,0
2019-06-21,1.445070,1.448400,1.441300,1.444590,1.444590,0
2019-06-24,1.439640,1.440010,1.434700,1.440030,1.440030,0
2019-06-25,1.435150,1.438000,1.433300,1.435610,1.435610,0
2019-06-26,1.436000,1.437440,1.429600,1.436400,1.436400,0
2019-06-27,1.431400,1.431560,1.427100,1.431310,1.431310,0
2019-06-28,1.427400,1.428800,1.424700,1.427800,1.427800,0
2019-07-01,1.424030,1.436600,1.423500,1.423830,1.423830,0
2019-07-02,1.435710,1.436270,1.428000,1.435800,1.435800,0
2019-07-03,1.429500,1.431400,1.420700,1.429400,1.429400,0
2019-07-04,1.422300,1.425150,1.418400,1.422210,1.422210,0
2019-07-05,1.423500,1.437010,1.422500,1.423410,1.423410,0
2019-07-08,1.432400,1.435050,1.429400,1.432100,1.432100,0
2019-07-09,1.434290,1.444610,1.433300,1.433900,1.433900,0
2019-07-10,1.443400,1.446930,1.435800,1.443600,1.443600,0
2019-07-11,1.437090,1.437790,1.430800,1.436400,1.436400,0
2019-07-12,1.433700,1.434230,1.426600,1.434190,1.434190,0
2019-07-15,1.424910,1.425960,1.420500,1.424950,1.424950,0
2019-07-16,1.420640,1.424900,1.419400,1.420450,1.420450,0
2019-07-17,1.425270,1.429140,1.423900,1.425200,1.425200,0
2019-07-18,1.426800,1.427200,1.419400,1.426500,1.426500,0
2019-07-19,1.414710,1.420000,1.412600,1.414990,1.414990,0
2019-07-22,1.419800,1.422030,1.416800,1.419830,1.419830,0
2019-07-23,1.422300,1.429220,1.421100,1.422100,1.422100,0
2019-07-24,1.429200,1.433900,1.429200,1.429100,1.429100,0
2019-07-25,1.433050,1.438430,1.431200,1.432800,1.432800,0
2019-07-26,1.438700,1.448330,1.437400,1.438400,1.438400,0
2019-07-29,1.447800,1.449860,1.445500,1.447970,1.447970,0
2019-07-30,1.449500,1.455710,1.447000,1.449400,1.449400,0
2019-07-31,1.454800,1.456980,1.449100,1.454500,1.454500,0
2019-08-01,1.460940,1.463800,1.456580,1.460600,1.460600,0
2019-08-02,1.469680,1.478150,1.466300,1.469830,1.469830,0
2019-08-05,1.472600,1.481500,1.469500,1.472100,1.472100,0
2019-08-06,1.478610,1.478610,1.470600,1.478520,1.478520,0
2019-08-07,1.478800,1.497340,1.474320,1.478630,1.478630,0
2019-08-08,1.479700,1.481300,1.466000,1.479700,1.479700,0
2019-08-09,1.468000,1.472000,1.466590,1.468060,1.468060,0
2019-08-12,1.474700,1.482320,1.471580,1.475620,1.475620,0
2019-08-13,1.480080,1.481800,1.466800,1.480190,1.480190,0
2019-08-14,1.471280,1.484380,1.469490,1.471070,1.471070,0
2019-08-15,1.480340,1.480500,1.473100,1.480600,1.480600,0
2019-08-16,1.476490,1.476800,1.471500,1.476500,1.476500,0
2019-08-19,1.473500,1.477500,1.472500,1.473490,1.473490,0
2019-08-20,1.480030,1.480030,1.471600,1.480200,1.480200,0
2019-08-21,1.476100,1.476300,1.470600,1.475970,1.475970,0
2019-08-22,1.474100,1.481100,1.473800,1.473840,1.473840,0
2019-08-23,1.479970,1.484250,1.475600,1.480200,1.480200,0
2019-08-26,1.490510,1.490510,1.473100,1.490740,1.490740,0
2019-08-27,1.477100,1.482000,1.475600,1.477200,1.477200,0
2019-08-28,1.480400,1.484630,1.479100,1.480520,1.480520,0
2019-08-29,1.483750,1.488520,1.480400,1.483770,1.483770,0
2019-08-30,1.484650,1.490800,1.483500,1.484600,1.484600,0
2019-09-02,1.486610,1.490200,1.484600,1.486400,1.486400,0
2019-09-03,1.489700,1.495000,1.479500,1.489760,1.489760,0
2019-09-04,1.478220,1.479300,1.470600,1.478420,1.478420,0
2019-09-05,1.471000,1.471200,1.464100,1.470600,1.470600,0
2019-09-06,1.467890,1.468900,1.457300,1.468040,1.468040,0
2019-09-09,1.460660,1.462180,1.454100,1.460560,1.460560,0
2019-09-10,1.456800,1.459920,1.455600,1.456600,1.456600,0
2019-09-11,1.458300,1.459980,1.452450,1.458040,1.458040,0
2019-09-12,1.454600,1.457000,1.450400,1.454800,1.454800,0
2019-09-13,1.456500,1.457700,1.451000,1.456900,1.456900,0
2019-09-16,1.453590,1.458870,1.452200,1.453500,1.453500,0
2019-09-17,1.457000,1.463900,1.456200,1.457100,1.457100,0
2019-09-18,1.456370,1.464210,1.456370,1.456400,1.456400,0
2019-09-19,1.465520,1.474600,1.465520,1.465050,1.465050,0
2019-09-20,1.472700,1.477700,1.468200,1.472150,1.472150,0
2019-09-23,1.477370,1.477900,1.474100,1.477320,1.477320,0
2019-09-24,1.476200,1.477900,1.469100,1.475800,1.475800,0
2019-09-25,1.471040,1.483600,1.469900,1.470700,1.470700,0
2019-09-26,1.480600,1.482000,1.474900,1.480300,1.480300,0
2019-09-27,1.480890,1.482700,1.475000,1.480600,1.480600,0
2019-09-30,1.479010,1.483300,1.477500,1.479100,1.479100,0
2019-10-01,1.480600,1.498400,1.479270,1.480800,1.480800,0
2019-10-02,1.490670,1.498900,1.487900,1.490600,1.490600,0
2019-10-03,1.490500,1.491600,1.480600,1.490400,1.490400,0
2019-10-04,1.482360,1.482760,1.477200,1.482510,1.482510,0
2019-10-07,1.478300,1.485270,1.478000,1.478300,1.478300,0
2019-10-08,1.485200,1.487010,1.479500,1.485330,1.485330,0
2019-10-09,1.486000,1.486640,1.481580,1.486300,1.486300,0
2019-10-10,1.488100,1.489340,1.476900,1.488500,1.488500,0
2019-10-11,1.478830,1.479220,1.468200,1.478590,1.478590,0
2019-10-14,1.471800,1.481100,1.470370,1.471370,1.471370,0
2019-10-15,1.476450,1.482780,1.472900,1.475928,1.475928,0
2019-10-16,1.480740,1.487144,1.480190,1.480780,1.480780,0
2019-10-17,1.480450,1.480516,1.462844,1.480080,1.480080,0
2019-10-18,1.464772,1.465416,1.459215,1.465100,1.465100,0
2019-10-21,1.460130,1.460130,1.452855,1.460340,1.460340,0
2019-10-22,1.455460,1.459641,1.452710,1.455480,1.455480,0
2019-10-23,1.457600,1.463140,1.457089,1.457450,1.457450,0
2019-10-24,1.459790,1.467610,1.457726,1.459790,1.459790,0
2019-10-25,1.466830,1.468213,1.462800,1.467000,1.467000,0
2019-10-28,1.465740,1.468084,1.462030,1.465416,1.465416,0
2019-10-29,1.462030,1.462030,1.454969,1.462074,1.462074,0
