Date,Open,High,Low,Close,Adj Close,Volume
2018-06-22,2.330000,2.350000,2.300000,2.350000,2.350000,17900
2018-06-25,2.300000,2.300000,2.250000,2.280000,2.280000,14400
2018-06-26,2.250000,2.310000,2.200000,2.310000,2.310000,15600
2018-06-27,2.300000,2.350000,2.220000,2.350000,2.350000,10700
2018-06-28,2.250000,2.300000,2.250000,2.250000,2.250000,6200
2018-06-29,2.250000,2.300000,2.200000,2.300000,2.300000,7400
2018-07-02,2.230000,2.300000,2.220000,2.300000,2.300000,4400
2018-07-03,2.300000,2.320000,2.300000,2.320000,2.320000,5100
2018-07-05,2.350000,2.400000,2.300000,2.400000,2.400000,4400
2018-07-06,2.400000,2.400000,2.300000,2.300000,2.300000,14600
2018-07-09,2.400000,2.400000,2.350000,2.400000,2.400000,2700
2018-07-10,2.400000,2.400000,2.300000,2.300000,2.300000,3700
2018-07-11,2.300000,2.300000,2.100000,2.130000,2.130000,40300
2018-07-12,2.150000,2.400000,2.150000,2.400000,2.400000,17500
2018-07-13,2.400000,2.400000,2.250000,2.250000,2.250000,26700
2018-07-16,2.300000,2.400000,2.300000,2.350000,2.350000,14800
2018-07-17,2.300000,2.400000,2.200000,2.230000,2.230000,31200
2018-07-18,2.300000,2.300000,2.250000,2.300000,2.300000,4400
2018-07-19,2.330000,2.400000,2.200000,2.250000,2.250000,20600
2018-07-20,2.300000,2.300000,2.200000,2.280000,2.280000,4100
2018-07-23,2.250000,2.300000,2.200000,2.300000,2.300000,3500
2018-07-24,2.250000,2.280000,2.200000,2.200000,2.200000,21100
2018-07-25,2.200000,2.250000,2.150000,2.150000,2.150000,64400
2018-07-26,2.200000,2.250000,2.150000,2.150000,2.150000,4700
2018-07-27,2.150000,2.200000,2.050000,2.050000,2.050000,31800
2018-07-30,2.050000,2.050000,1.950000,2.000000,2.000000,30400
2018-07-31,2.000000,2.050000,1.950000,2.000000,2.000000,17500
2018-08-01,2.000000,2.100000,2.000000,2.100000,2.100000,14000
2018-08-02,2.050000,2.150000,1.800000,2.150000,2.150000,50500
2018-08-03,2.250000,2.300000,1.750000,2.100000,2.100000,18600
2018-08-06,2.150000,2.150000,1.850000,1.950000,1.950000,22200
2018-08-07,1.960000,2.000000,1.960000,1.960000,1.960000,1100
2018-08-08,2.050000,2.050000,1.840000,2.050000,2.050000,27900
2018-08-09,1.950000,2.000000,1.910000,1.910000,1.910000,18100
2018-08-10,1.900000,2.050000,1.900000,1.910000,1.910000,16900
2018-08-13,1.950000,1.950000,1.900000,1.900000,1.900000,2000
2018-08-14,1.940000,1.940000,1.850000,1.900000,1.900000,5600
2018-08-15,1.850000,1.850000,1.600000,1.700000,1.700000,74200
2018-08-16,1.750000,1.800000,1.650000,1.650000,1.650000,74000
2018-08-17,1.650000,1.700000,1.450000,1.500000,1.500000,183300
2018-08-20,1.600000,1.650000,1.400000,1.650000,1.650000,19600
2018-08-21,1.650000,1.650000,1.500000,1.500000,1.500000,37200
2018-08-22,1.400000,1.600000,1.400000,1.550000,1.550000,46200
2018-08-23,1.600000,1.600000,1.450000,1.500000,1.500000,57400
2018-08-24,1.550000,1.550000,1.400000,1.400000,1.400000,63600
2018-08-27,1.450000,1.800000,1.450000,1.750000,1.750000,293700
2018-08-28,1.700000,1.830000,1.700000,1.750000,1.750000,12100
2018-08-29,1.800000,1.880000,1.700000,1.700000,1.700000,65700
2018-08-30,1.730000,1.750000,1.600000,1.600000,1.600000,69500
2018-08-31,1.600000,1.750000,1.550000,1.700000,1.700000,315000
2018-09-04,1.700000,2.150000,1.600000,1.900000,1.900000,265000
2018-09-05,1.950000,2.100000,1.950000,2.000000,2.000000,58000
2018-09-06,2.010000,2.010000,1.830000,1.900000,1.900000,9700
2018-09-07,1.850000,1.950000,1.850000,1.900000,1.900000,19800
2018-09-10,2.000000,2.000000,1.930000,1.950000,1.950000,3500
2018-09-11,1.950000,1.950000,1.750000,1.800000,1.800000,27300
2018-09-12,1.800000,1.950000,1.800000,1.900000,1.900000,20600
2018-09-13,1.900000,2.000000,1.900000,1.930000,1.930000,12300
2018-09-14,1.950000,2.000000,1.900000,1.900000,1.900000,7000
2018-09-17,1.950000,2.000000,1.900000,1.900000,1.900000,15600
2018-09-18,1.950000,2.000000,1.800000,1.880000,1.880000,13800
2018-09-19,1.950000,1.950000,1.850000,1.850000,1.850000,10200
2018-09-20,1.950000,2.000000,1.950000,2.000000,2.000000,26500
2018-09-21,2.000000,2.000000,1.900000,1.900000,1.900000,7100
2018-09-24,1.850000,1.950000,1.650000,1.750000,1.750000,38500
2018-09-25,1.800000,1.800000,1.700000,1.750000,1.750000,18100
2018-09-26,1.750000,1.850000,1.750000,1.800000,1.800000,7900
2018-09-27,1.750000,1.800000,1.730000,1.750000,1.750000,6900
2018-09-28,1.700000,1.750000,1.600000,1.600000,1.600000,16000
2018-10-01,1.790000,1.790000,1.660000,1.710000,1.710000,16800
2018-10-02,1.820000,1.850000,1.600000,1.660000,1.660000,41600
2018-10-03,1.660000,1.660000,1.510000,1.510000,1.510000,57600
2018-10-04,1.510000,1.700000,1.510000,1.700000,1.700000,66300
2018-10-05,1.650000,1.700000,1.550000,1.700000,1.700000,14900
2018-10-08,1.700000,1.750000,1.620000,1.720000,1.720000,12600
2018-10-09,1.710000,1.760000,1.700000,1.700000,1.700000,7900
2018-10-10,1.700000,1.760000,1.560000,1.600000,1.600000,32200
2018-10-11,1.620000,1.780000,1.620000,1.780000,1.780000,1500
2018-10-12,1.780000,1.830000,1.610000,1.660000,1.660000,30100
2018-10-15,1.660000,1.660000,1.610000,1.610000,1.610000,15400
2018-10-16,1.600000,1.620000,1.550000,1.550000,1.550000,22600
2018-10-17,1.550000,1.620000,1.500000,1.510000,1.510000,20100
2018-10-18,1.510000,1.660000,1.430000,1.500000,1.500000,41000
2018-10-19,1.510000,1.810000,1.500000,1.500000,1.500000,41100
2018-10-22,1.550000,1.710000,1.550000,1.600000,1.600000,8100
2018-10-23,1.580000,1.770000,1.580000,1.590000,1.590000,29400
2018-10-24,1.550000,1.750000,1.550000,1.630000,1.630000,12900
2018-10-25,1.580000,1.650000,1.570000,1.570000,1.570000,2400
2018-10-26,1.590000,1.590000,1.400000,1.400000,1.400000,77800
2018-10-29,1.400000,1.450000,1.320000,1.350000,1.350000,38100
2018-10-30,1.340000,1.380000,1.160000,1.200000,1.200000,64400
2018-10-31,1.220000,1.250000,1.220000,1.250000,1.250000,82200
2018-11-01,1.350000,1.400000,1.250000,1.350000,1.350000,54400
2018-11-02,1.350000,1.390000,1.260000,1.310000,1.310000,33300
2018-11-05,1.310000,1.390000,1.300000,1.310000,1.310000,7900
2018-11-06,1.320000,1.350000,1.250000,1.300000,1.300000,21300
2018-11-07,1.290000,1.290000,1.230000,1.250000,1.250000,9200
2018-11-08,1.250000,1.250000,0.620000,0.940000,0.940000,293800
2018-11-09,0.950000,1.060000,0.900000,0.940000,0.940000,70700
2018-11-12,0.940000,0.950000,0.800000,0.860000,0.860000,108500
2018-11-13,0.980000,1.080000,0.900000,1.000000,1.000000,170700
2018-11-14,0.910000,1.050000,0.910000,0.970000,0.970000,7800
2018-11-15,0.990000,0.990000,0.800000,0.800000,0.800000,30800
2018-11-16,0.970000,1.020000,0.900000,0.980000,0.980000,20800
2018-11-19,0.950000,1.090000,0.800000,0.980000,0.980000,64000
2018-11-20,0.960000,1.310000,0.940000,1.150000,1.150000,96900
2018-11-21,1.150000,1.280000,1.150000,1.260000,1.260000,41500
2018-11-23,1.260000,1.290000,1.250000,1.260000,1.260000,14400
2018-11-26,1.320000,1.520000,1.320000,1.500000,1.500000,78900
2018-11-27,1.510000,1.600000,1.350000,1.390000,1.390000,42200
2018-11-28,1.530000,1.530000,1.340000,1.430000,1.430000,42200
2018-11-29,1.400000,1.480000,1.330000,1.330000,1.330000,29700
2018-11-30,1.400000,1.450000,1.280000,1.280000,1.280000,36200
2018-12-03,1.300000,1.340000,1.150000,1.190000,1.190000,55400
2018-12-04,1.200000,1.220000,1.100000,1.130000,1.130000,34400
2018-12-06,1.130000,1.330000,1.130000,1.150000,1.150000,43500
2018-12-07,1.170000,1.170000,1.120000,1.120000,1.120000,33300
2018-12-10,1.130000,1.260000,1.120000,1.150000,1.150000,9700
2018-12-11,1.150000,1.170000,1.120000,1.120000,1.120000,15400
2018-12-12,1.150000,1.190000,1.130000,1.190000,1.190000,9900
2018-12-13,1.180000,1.180000,1.070000,1.090000,1.090000,23200
2018-12-14,1.060000,1.200000,1.020000,1.020000,1.020000,33000
2018-12-17,1.050000,1.050000,0.860000,0.940000,0.940000,32400
2018-12-18,0.910000,1.000000,0.910000,0.920000,0.920000,28000
2018-12-19,0.880000,0.960000,0.880000,0.920000,0.920000,41500
2018-12-20,0.920000,1.200000,0.900000,0.950000,0.950000,26700
2018-12-21,1.010000,1.010000,0.890000,0.890000,0.890000,18300
2018-12-24,0.890000,1.020000,0.810000,0.810000,0.810000,58800
2018-12-26,0.960000,0.960000,0.750000,0.750000,0.750000,130100
2018-12-27,0.750000,0.800000,0.750000,0.750000,0.750000,82600
2018-12-28,0.750000,0.790000,0.700000,0.700000,0.700000,157400
2018-12-31,0.700000,0.780000,0.700000,0.710000,0.710000,176700
2019-01-02,0.770000,0.900000,0.750000,0.800000,0.800000,86700
2019-01-03,0.840000,0.850000,0.800000,0.800000,0.800000,25300
2019-01-04,0.920000,0.970000,0.860000,0.950000,0.950000,8400
2019-01-07,0.940000,0.960000,0.780000,0.940000,0.940000,49000
2019-01-08,0.990000,1.010000,0.950000,0.950000,0.950000,6800
2019-01-09,0.970000,0.970000,0.810000,0.950000,0.950000,18800
2019-01-10,0.950000,1.040000,0.810000,0.860000,0.860000,58900
2019-01-11,0.900000,0.990000,0.860000,0.970000,0.970000,20400
2019-01-14,0.890000,0.960000,0.880000,0.890000,0.890000,28900
2019-01-15,0.900000,0.950000,0.890000,0.950000,0.950000,4800
2019-01-16,0.940000,0.940000,0.880000,0.940000,0.940000,9300
2019-01-17,0.920000,0.980000,0.900000,0.910000,0.910000,21200
2019-01-18,0.950000,0.970000,0.900000,0.940000,0.940000,10300
2019-01-22,0.930000,0.930000,0.890000,0.900000,0.900000,69900
2019-01-23,0.930000,0.980000,0.880000,0.950000,0.950000,23800
2019-01-24,0.920000,0.940000,0.880000,0.900000,0.900000,12800
2019-01-25,0.890000,0.910000,0.880000,0.900000,0.900000,6500
2019-01-28,0.920000,0.920000,0.880000,0.880000,0.880000,7500
2019-01-29,0.900000,0.910000,0.890000,0.900000,0.900000,7300
2019-01-30,0.900000,0.900000,0.880000,0.880000,0.880000,2900
2019-01-31,0.890000,0.890000,0.860000,0.860000,0.860000,9500
2019-02-01,0.870000,0.880000,0.840000,0.840000,0.840000,22700
2019-02-04,0.900000,1.290000,0.850000,1.160000,1.160000,312800
2019-02-05,1.240000,1.240000,1.160000,1.160000,1.160000,109700
2019-02-06,1.180000,1.220000,1.180000,1.200000,1.200000,21900
2019-02-07,1.190000,1.220000,1.190000,1.200000,1.200000,28900
2019-02-08,1.210000,1.220000,1.200000,1.200000,1.200000,47800
2019-02-11,1.210000,1.330000,1.210000,1.240000,1.240000,48500
2019-02-12,1.260000,1.340000,1.160000,1.190000,1.190000,61600
2019-02-13,1.220000,1.280000,1.190000,1.250000,1.250000,15700
2019-02-14,1.220000,1.290000,1.160000,1.230000,1.230000,27700
2019-02-15,1.250000,1.260000,1.170000,1.200000,1.200000,40000
2019-02-19,1.170000,1.240000,1.170000,1.200000,1.200000,7900
2019-02-20,1.240000,1.240000,1.160000,1.160000,1.160000,65100
2019-02-21,1.160000,1.190000,1.160000,1.170000,1.170000,64000
2019-02-22,1.190000,1.260000,1.190000,1.260000,1.260000,49400
2019-02-25,1.260000,1.450000,1.260000,1.350000,1.350000,156400
2019-02-26,1.360000,1.470000,1.360000,1.400000,1.400000,56000
2019-02-27,1.370000,1.420000,1.360000,1.420000,1.420000,17100
2019-02-28,1.410000,1.420000,1.250000,1.270000,1.270000,28200
2019-03-01,1.260000,1.320000,1.260000,1.320000,1.320000,10500
2019-03-04,1.350000,1.380000,1.260000,1.270000,1.270000,8700
2019-03-05,1.330000,1.420000,1.270000,1.270000,1.270000,35300
2019-03-06,1.270000,1.340000,1.160000,1.160000,1.160000,40000
2019-03-07,1.160000,1.200000,1.050000,1.100000,1.100000,165300
2019-03-08,1.070000,1.100000,1.060000,1.060000,1.060000,33900
2019-03-11,1.060000,1.100000,1.060000,1.060000,1.060000,17400
2019-03-12,1.070000,1.080000,1.050000,1.050000,1.050000,14300
2019-03-13,1.060000,1.090000,1.050000,1.090000,1.090000,30800
2019-03-14,1.080000,1.090000,0.990000,1.020000,1.020000,25000
2019-03-15,1.050000,1.050000,1.020000,1.030000,1.030000,4800
2019-03-18,1.050000,1.180000,1.010000,1.030000,1.030000,32800
2019-03-19,1.050000,1.050000,1.000000,1.010000,1.010000,22400
2019-03-20,1.000000,1.040000,0.990000,0.990000,0.990000,27400
2019-03-21,1.010000,1.040000,0.990000,0.990000,0.990000,16100
2019-03-22,0.990000,0.990000,0.930000,0.930000,0.930000,25600
2019-03-25,0.950000,1.040000,0.930000,0.930000,0.930000,48100
2019-03-26,1.000000,1.030000,0.920000,0.930000,0.930000,7500
2019-03-27,0.930000,0.930000,0.920000,0.930000,0.930000,2300
2019-03-28,0.900000,0.920000,0.900000,0.920000,0.920000,36200
2019-03-29,0.910000,0.960000,0.900000,0.940000,0.940000,13300
2019-04-01,0.960000,0.970000,0.900000,0.910000,0.910000,18400
2019-04-02,0.920000,0.920000,0.900000,0.910000,0.910000,14700
2019-04-03,0.920000,0.920000,0.900000,0.920000,0.920000,35500
2019-04-04,0.920000,0.950000,0.900000,0.900000,0.900000,31900
2019-04-05,0.900000,0.950000,0.880000,0.890000,0.890000,16300
2019-04-08,0.900000,0.900000,0.890000,0.890000,0.890000,7500
2019-04-09,0.900000,0.900000,0.830000,0.840000,0.840000,38700
2019-04-10,0.870000,0.870000,0.840000,0.840000,0.840000,62400
2019-04-11,0.870000,0.870000,0.840000,0.850000,0.850000,19100
2019-04-12,0.870000,0.880000,0.800000,0.800000,0.800000,59700
2019-04-15,0.820000,0.860000,0.810000,0.860000,0.860000,13400
2019-04-16,0.870000,0.870000,0.820000,0.830000,0.830000,16600
2019-04-17,0.820000,0.840000,0.810000,0.810000,0.810000,5200
2019-04-18,0.810000,0.810000,0.780000,0.790000,0.790000,17800
2019-04-22,0.800000,0.810000,0.800000,0.810000,0.810000,16900
2019-04-23,0.810000,0.890000,0.770000,0.860000,0.860000,65300
2019-04-24,0.840000,0.860000,0.820000,0.820000,0.820000,4200
2019-04-25,0.880000,0.880000,0.820000,0.880000,0.880000,8500
2019-04-26,0.850000,0.860000,0.830000,0.860000,0.860000,3100
2019-04-29,0.830000,0.890000,0.830000,0.830000,0.830000,24500
2019-04-30,0.830000,0.850000,0.780000,0.800000,0.800000,21700
2019-05-01,0.790000,0.810000,0.700000,0.750000,0.750000,7800
2019-05-02,0.810000,0.820000,0.750000,0.780000,0.780000,37800
2019-05-03,0.750000,0.830000,0.700000,0.720000,0.720000,40500
2019-05-06,0.710000,0.780000,0.710000,0.740000,0.740000,36900
2019-05-07,0.750000,0.790000,0.730000,0.730000,0.730000,45400
2019-05-08,0.780000,0.780000,0.710000,0.710000,0.710000,35400
2019-05-09,0.740000,0.750000,0.700000,0.700000,0.700000,43800
2019-05-10,0.700000,0.700000,0.640000,0.640000,0.640000,150500
2019-05-13,0.660000,0.690000,0.600000,0.620000,0.620000,67400
2019-05-14,0.640000,0.680000,0.620000,0.650000,0.650000,118000
2019-05-15,0.600000,0.670000,0.600000,0.660000,0.660000,44800
2019-05-16,0.660000,0.660000,0.600000,0.600000,0.600000,143300
2019-05-17,0.610000,0.650000,0.610000,0.630000,0.630000,37500
2019-05-20,0.640000,0.640000,0.600000,0.630000,0.630000,34300
2019-05-21,0.600000,0.630000,0.550000,0.570000,0.570000,99600
2019-05-22,0.570000,0.610000,0.510000,0.590000,0.590000,46100
2019-05-23,0.590000,0.650000,0.590000,0.590000,0.590000,20300
2019-05-24,0.600000,0.610000,0.550000,0.600000,0.600000,40600
2019-05-28,0.620000,0.620000,0.580000,0.620000,0.620000,52800
2019-05-29,0.610000,0.610000,0.560000,0.570000,0.570000,53000
2019-05-30,0.580000,0.590000,0.570000,0.580000,0.580000,41600
2019-05-31,0.580000,0.580000,0.570000,0.570000,0.570000,17700
2019-06-03,0.580000,0.580000,0.550000,0.570000,0.570000,12300
2019-06-04,0.570000,0.580000,0.550000,0.560000,0.560000,21500
2019-06-05,0.560000,0.580000,0.560000,0.580000,0.580000,27600
2019-06-06,0.600000,0.600000,0.340000,0.420000,0.420000,1383500
2019-06-07,0.500000,0.650000,0.480000,0.650000,0.650000,140800
2019-06-10,0.600000,0.650000,0.490000,0.540000,0.540000,80000
2019-06-11,0.640000,0.640000,0.540000,0.570000,0.570000,17700
2019-06-12,0.540000,0.630000,0.540000,0.560000,0.560000,47700
2019-06-13,0.570000,0.600000,0.560000,0.590000,0.590000,43600
2019-06-14,0.570000,0.630000,0.570000,0.630000,0.630000,41900
2019-06-17,0.590000,0.620000,0.580000,0.620000,0.620000,33800
2019-06-18,0.600000,0.620000,0.590000,0.610000,0.610000,20900
2019-06-19,0.590000,0.650000,0.580000,0.650000,0.650000,17000
2019-06-20,0.640000,0.720000,0.580000,0.690000,0.690000,63300
2019-06-21,0.710000,0.710000,0.600000,0.650000,0.650000,53300
2019-06-24,0.700000,0.700000,0.610000,0.620000,0.620000,15800
2019-06-25,0.650000,0.660000,0.610000,0.660000,0.660000,23900
2019-06-26,0.660000,0.710000,0.660000,0.660000,0.660000,13500
2019-06-27,0.660000,0.680000,0.630000,0.630000,0.630000,33600
2019-06-28,0.630000,0.710000,0.580000,0.580000,0.580000,67000
2019-07-01,0.630000,0.660000,0.600000,0.600000,0.600000,11500
2019-07-02,0.600000,0.600000,0.560000,0.560000,0.560000,47200
2019-07-03,0.620000,0.620000,0.590000,0.590000,0.590000,700
2019-07-05,0.620000,0.640000,0.600000,0.600000,0.600000,28100
2019-07-08,0.610000,0.630000,0.600000,0.620000,0.620000,17800
2019-07-09,0.600000,0.620000,0.580000,0.580000,0.580000,23400
2019-07-10,0.610000,0.660000,0.610000,0.610000,0.610000,9600
2019-07-11,0.630000,0.640000,0.600000,0.640000,0.640000,2700
2019-07-12,0.620000,0.620000,0.590000,0.590000,0.590000,12900
2019-07-15,0.630000,0.630000,0.590000,0.590000,0.590000,9400
2019-07-16,0.640000,0.640000,0.590000,0.590000,0.590000,3300
2019-07-17,0.620000,0.620000,0.580000,0.580000,0.580000,7500
2019-07-18,0.600000,0.630000,0.580000,0.580000,0.580000,69100
2019-07-19,0.620000,0.620000,0.550000,0.590000,0.590000,21000
2019-07-22,0.560000,0.640000,0.560000,0.600000,0.600000,4500
2019-07-23,0.560000,0.590000,0.560000,0.590000,0.590000,13100
2019-07-24,0.540000,0.620000,0.540000,0.590000,0.590000,20700
2019-07-25,0.540000,0.640000,0.540000,0.600000,0.600000,23100
2019-07-26,0.550000,0.600000,0.550000,0.560000,0.560000,39700
2019-07-29,0.550000,0.640000,0.530000,0.530000,0.530000,20100
2019-07-30,0.590000,0.620000,0.530000,0.530000,0.530000,18500
2019-07-31,0.530000,0.570000,0.520000,0.530000,0.530000,38400
2019-08-01,0.560000,0.570000,0.510000,0.510000,0.510000,27500
2019-08-02,0.560000,0.560000,0.510000,0.510000,0.510000,9100
2019-08-05,0.530000,0.600000,0.530000,0.570000,0.570000,116200
2019-08-06,0.590000,0.620000,0.570000,0.600000,0.600000,44300
2019-08-07,0.600000,0.600000,0.550000,0.570000,0.570000,31700
2019-08-08,0.590000,0.640000,0.570000,0.600000,0.600000,61900
2019-08-09,0.580000,0.680000,0.580000,0.630000,0.630000,183600
2019-08-12,0.670000,0.810000,0.640000,0.780000,0.780000,168000
2019-08-13,0.820000,0.900000,0.780000,0.890000,0.890000,153600
