"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 30, 2021","93.301","92.885","93.335","92.885","0.10K","0.39%"
"Mar 29, 2021","92.936","92.770","92.935","92.730","0.07K","0.20%"
"Mar 26, 2021","92.755","92.835","92.835","92.650","0.10K","-0.05%"
"Mar 25, 2021","92.806","92.605","92.890","92.515","0.11K","0.32%"
"Mar 24, 2021","92.510","92.400","92.600","92.330","0.11K","0.20%"
"Mar 23, 2021","92.328","91.800","92.335","91.800","0.14K","0.66%"
"Mar 22, 2021","91.721","92.065","92.125","91.690","0.18K","-0.20%"
"Mar 19, 2021","91.905","91.905","92.120","91.690","0.15K","0.07%"
"Mar 18, 2021","91.845","91.330","91.900","91.290","0.19K","0.47%"
"Mar 17, 2021","91.413","91.910","91.965","91.350","0.17K","-0.49%"
"Mar 16, 2021","91.860","91.820","92.005","91.675","0.10K","0.03%"
"Mar 15, 2021","91.832","91.655","91.970","91.540","28.21K","0.17%"
"Mar 12, 2021","91.677","91.420","91.960","91.380","29.37K","0.29%"
"Mar 11, 2021","91.415","91.850","91.895","91.340","42.13K","-0.45%"
"Mar 10, 2021","91.828","92.010","92.260","91.775","17.66K","-0.14%"
"Mar 09, 2021","91.960","92.430","92.530","91.915","10.35K","-0.42%"
"Mar 08, 2021","92.344","91.900","92.455","91.850","7.41K","0.39%"
"Mar 05, 2021","91.989","91.690","92.210","91.630","5.90K","0.40%"
"Mar 04, 2021","91.624","91.015","91.675","90.980","1.55K","0.77%"
"Mar 03, 2021","90.927","90.800","91.060","90.620","1.44K","0.16%"
"Mar 02, 2021","90.780","91.075","91.390","90.725","1.76K","-0.26%"
"Mar 01, 2021","91.018","90.925","91.125","90.700","2.07K","0.17%"
"Feb 26, 2021","90.862","90.320","90.955","90.130","1.15K","0.82%"
"Feb 25, 2021","90.120","90.085","90.275","89.655","2.52K","-0.03%"
"Feb 24, 2021","90.145","90.055","90.415","89.945","0.58K","0.00%"
"Feb 23, 2021","90.142","89.985","90.215","89.905","0.35K","0.18%"
"Feb 22, 2021","89.979","90.330","90.550","89.965","0.46K","-0.40%"
"Feb 19, 2021","90.343","90.530","90.630","90.170","0.49K","-0.25%"
"Feb 18, 2021","90.570","90.850","90.965","90.510","0.34K","-0.38%"
"Feb 17, 2021","90.919","90.700","91.020","90.600","0.28K","0.49%"
"Feb 16, 2021","90.473","90.275","90.600","90.080","0.30K","0.04%"
"Feb 15, 2021","90.435","90.300","90.370","90.240","0.05K","0.00%"
"Feb 12, 2021","90.435","90.415","90.680","90.340","0.15K","0.06%"
"Feb 11, 2021","90.378","90.415","90.425","90.215","0.11K","0.06%"
"Feb 10, 2021","90.328","90.450","90.490","90.210","0.21K","-0.08%"
"Feb 09, 2021","90.399","90.875","90.875","90.385","0.26K","-0.54%"
"Feb 08, 2021","90.894","90.930","91.185","90.845","0.55K","-0.12%"
"Feb 05, 2021","91.007","91.485","91.570","90.950","0.36K","-0.53%"
"Feb 04, 2021","91.495","91.075","91.550","91.070","0.21K","0.41%"
